name	rawTweet	date
🇺🇸	@TheWTFNation Acft 0500	Feb 02 2020
Joseph Stock	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 02 2020
Joseph Stock	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 02 2020
Joseph Stock	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 02 2020
Joseph Stock	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
yscbatis	INFO C. START UP APPROVAL RQ FOR ALL TRAINING ACFT. SIGWX: EXP TURB OVER RWY 35, S OF RWY INT. TMP: 21. WIND: 300/1… https://t.co/Q6oHZrV0Yp	Feb 02 2020
Linda	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🐾MilSpecOpsMonkey🐾	Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we… https://t.co/4yKCKfuAB6	Feb 02 2020
Nancy Dickson	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Cynthia O'Donnell	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
MovieTime	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Myron Calkins	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸 Patriot Mama⭐⭐⭐	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸🌴🌞KM🌞🌴🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
beverly bear 🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
L Trug⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
TexMom ⭐️⭐️⭐️ #FreeFlynn	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
CC Worley #IBOR2020	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Texas Deplorable	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Chalmers Ingersoll	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Sol Sukut 20+C+B+M+20 & Alive at Conception	"#fitness #DnDFitness

1 hour #cycling today, pretty easy effort aerobic zone power.
Then 2x full reps at max effort… https://t.co/saol0T2ttJ"	Feb 02 2020
NESSUN DORMA 🌟🌟🌟	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Dolly Girl	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
stan green ⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
maude rena	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸🌴🌞DepMo🌹🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Patricia Martin	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
yscbatis	INFO D. EXP ILS APCH RWY 35. TMP: 23. VIS: GT 10 KM REDUCING TO 8 KM IN FU TO THE SOUTH &amp; SOUTH WEST. RWY 35 &amp; RWY… https://t.co/Ao65mAzVIx	Feb 02 2020
Mrs. C 🦸‍♀️⭐⭐⭐🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
AmericanDamnIt	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🛫AwaQe⭐️⭐️⭐️ITEWW🛬	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Cymblene Jones	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Steamer Girl	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
LindaLou	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
Victoria  Serbia	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Mr John	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Prl	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 02 2020
kevin w anthony	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
Prl	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
Amy #1 Tricky ⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
⚜️🖤sweet pea🖤⚜️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Robert Patrick Lewis	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Karin	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
yscbatis	INFO E. TMP: 24. WIND: 280/18 KTS, ALL XW RWY 35. QNH: 1008. EXP ILS APCH RWY 35. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS.… https://t.co/oN1ZvXq5mf	Feb 02 2020
D5izaDUD	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
RR99	"@A_W_Little @mikejason73 This is potentially pouring gas on the open 🔥 that is miltwitter

But ACFT is not really a… https://t.co/lmqba7K3F0"	Feb 02 2020
Steve Beynon	All candidates will complete the ACFT https://t.co/WJFAo6zahP	Feb 03 2020
NYC GRANDMA	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Noetic333	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
TM	@WTF_Judge He’s gonna struggle with acft.	Feb 03 2020
Imperialist Cubicle Mercenary	@mikejason73 @A_W_Little That would/will/may (?) be the purpose of the SRT. The ACFT is a better gauge of fitness,… https://t.co/EAisGFHBmc	Feb 03 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Imperialist Cubicle Mercenary	@A_W_Little @mikejason73 I fully agree that PT should prepare Soldiers for combat. What we should see is that the S… https://t.co/IxQ0vqOeSv	Feb 03 2020
❌Spence Spencer⭐⭐⭐❌	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 03 2020
Chris	@SigO26BVelma @mikejason73 wish they had simply ditched the PT uniform all together. Physical fitness and combat re… https://t.co/yGeYMiqJck	Feb 03 2020
yscbatis	INFO F. TMP: 26. WIND: 270/15-25, ALL XW RWY 35. MAX XW 10KTS RWY 30 ALL XW RWY 35. EXP ILS APCH RWY 35. RWY 35 &amp; R… https://t.co/sWxNW5fen7	Feb 03 2020
Adorable Deplorable⭐⭐⭐	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Grace Anne 	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 03 2020
The Bald Monk	JLO is  50 and SHAKIRA is 43. Forget the PRT/ACFT. The Army needs to follow their workout #PME #Hipsdontlie #ShakeThatAssSunday	Feb 03 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	RT @mil_ops: Some days you fire up the overwatch board and your jaw drops. today is one of those days: 23 H60 Blackhawks, 8 EC45’s, 2 AWACs…	Feb 03 2020
Terri Land	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
YPAD ATIS	INFO P. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. TMP: 20. WND: 150/12. MAX XW 15 BOTH RUNWAYS. CL… https://t.co/u79GeyurO4	Feb 03 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	RT @mil_ops: Prison Watch SITREP - Cano: I am starting to establish the tempo for Cano AAF in Honduras as this was the other location (alon…	Feb 03 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	"RT @mil_ops: Notice how this acft crash looks compared to the last one..... 
Iran: CIA agent behind Soleimani killing shot down in Afghanis…"	Feb 03 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 03 2020
Adorable Deplorable⭐⭐⭐	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 03 2020
Adorable Deplorable⭐⭐⭐	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 03 2020
yscbatis	INFO G. TMP: 28. WIND: 270/18, ALL XW RWY 35. MAX XW 10KTS RWY 30 ALL XW RWY 35. QNH: 1007. EXP ILS APCH RWY 35. RW… https://t.co/oiQxCswFw7	Feb 03 2020
YPAD ATIS	INFO Q. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. WND: 190/16. MAX XW 18 RWY 12 MAX XW 12 RWY 23. RWY 2… https://t.co/1qRfiMxURr	Feb 03 2020
cody 🌵	Clearly you’ve missed the entirety of the ACFT but go off https://t.co/M3VDflMZLr	Feb 03 2020
DW	@ritchydoesit 😂😂. The ACFT is here. Might as well get these leg tucks.	Feb 03 2020
ATC marhaen	RT @gevehidhari: Apparently I was called lazy yesterday because I asked an acft to standby for start during high traffic hour. I guess some…	Feb 03 2020
YPAD ATIS	INFO R. WND: VARYING 120 &amp; 180/15. MAX XW 18 BOTH RUNWAYS. MAX TW 5 RWY. CLD: SCT032. ACFT FROM THE EAST &amp; JET ACFT… https://t.co/QgdHVLQnz6	Feb 03 2020
DS	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
ぷだふと	"間に合ったあああああああ！！
ミクコレで雪ミク始まる前に終わらせたかった… https://t.co/YvqkGLmHvW"	Feb 03 2020
YPAD ATIS	INFO S. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23 &amp; 12 FOR ARR. RWY 23 FOR DEP. TMP: 20. VIS: GR… https://t.co/4W8lHUPBLb	Feb 03 2020
Modern War Institute	"""Instead of stating that 'fitness is a top priority,' leaders should demonstrate command emphasis on promoting phys… https://t.co/U2lOx1HsUh"	Feb 03 2020
MilitaryHomeLife	"RT @ArmyMateriel: Have you downloaded the new #ACFT app?
The Army PRT app is a free smartphone training tool that includes a collection of…"	Feb 03 2020
Roy Lanek	@HananShamounNL @kristelnean @maria_engstrom1 @PutinThe @semper_vincit @GeromanAT @marcelsardo @nawapon10… https://t.co/PqDx4agTzL	Feb 03 2020
Joint Base Lewis-McChord	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 03 2020
yscbatis	INFO I. EXP ILS APCH. RWY 35. START UP APPROVAL RQ FOR ALL TRAINING ACFT. TMP: 26. VIS: GT 10 KM REDUCING TO 8 KM I… https://t.co/8osN5NCNr8	Feb 03 2020
YPAD ATIS	INFO T. TMP: 18. WND: VARYING 120 &amp; 180/12. MAX XW 15 BOTH RUNWAYS. MAX TW 5 RWY. CLD: BKN040. ACFT FROM THE EAST &amp;… https://t.co/kf57mB92Lj	Feb 03 2020
YPAD ATIS	INFO U. QNH: 1019. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23 &amp; 12 FOR ARR. RWY 23 FOR DEP. TMP:… https://t.co/8Skt1MXqzE	Feb 03 2020
ぷだふと	"RT @mikucolle: 🌈『レインボーラッシュガチャ第一弾』登場🌈
イベント特効付カードが登場するガチャ開催☆
一弾ではイラストレーター「tokki」さん描き下ろし「雪舞う森の音楽隊[SSR+]」が登場！1回限定の無料10連ガチャも同時開催中です♪
【開催期間】2/10(…"	Feb 03 2020
ぷだふと	ﾋｭｯ https://t.co/iaqpli5M4Y	Feb 03 2020
yscbatis	INFO J. HIAL &amp; HIRL ON. START UP APPROVAL RQ FOR ALL TRAINING ACFT. TMP: 23. VIS: REDUCING TO 5000 M IN FU. QNH: 10… https://t.co/2ivbBeS4b1	Feb 03 2020
ぷだふと	10連無料！特攻皆に配るとか優し過ぎる… https://t.co/0luER4zYBA	Feb 03 2020
ぷだふと	ちょっと！！今回ミクちゃん以外ケモ耳じゃないですか！！最高ですか！！ https://t.co/FtVgAwU3sM	Feb 03 2020
ぷだふと	"RT @yasuvn21: チケット譲ります。

2/10 札幌市民ホールのまらしぃさんライブのチケット1枚。
6000円でお譲りします。

条件は2/3〜2/6の夜7時頃、東京都内の山手線付近の駅で手渡し出来る方。

ご希望の方いらっしゃいましたらリプ下さい。"	Feb 03 2020
ROMEO MARSH	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 03 2020
ROMEO MARSH	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 03 2020
ForensicPsyMD	The Army has a Physical Fitness Problem, Part 2: Toward a More Combat-Ready Force - Modern War Institute https://t.co/yOkswIeg5D	Feb 03 2020
ForensicPsyMD	The Army Has a Physical Fitness Problem, Part 1: Eight Myths that Weaken Combat Readiness - Modern War Institute https://t.co/NKotz5csvO	Feb 03 2020
Modern War Institute	The Army has a Physical Fitness Problem, Part 2: Toward a More Combat-Ready Force https://t.co/sEnNK1zoiT	Feb 03 2020
Gene Ziemba	@TrevClark1958 LAPES was a very dangerous mission and a special qual for crew members. If memory serves it was cond… https://t.co/KGArt8zLDB	Feb 03 2020
春木 岡崎	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 03 2020
春木 岡崎	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 03 2020
Michael Berard	RT @WarInstitute: The Army has a Physical Fitness Problem, Part 2: Toward a More Combat-Ready Force https://t.co/sEnNK1zoiT	Feb 03 2020
joel blaxland	RT @WarInstitute: The Army has a Physical Fitness Problem, Part 2: Toward a More Combat-Ready Force https://t.co/sEnNK1zoiT	Feb 03 2020
oneteamwinwin	ACFT! https://t.co/rx8XwlP7do	Feb 03 2020
U.S. Army TACOM	"RT @ArmyMateriel: Have you downloaded the new #ACFT app?
The Army PRT app is a free smartphone training tool that includes a collection of…"	Feb 03 2020
Brian Filipowski	"Much better time on the Alternate ACFT Challenge. Goal will be sub 20 minute👊
9.39mile bike
#postworkout… https://t.co/UHnh8SXQLq"	Feb 03 2020
Michael A. Grinston	My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality… https://t.co/B6zSJES55M	Feb 03 2020
Eslteach1	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Army Contracting	"RT @ArmyMateriel: Have you downloaded the new #ACFT app?
The Army PRT app is a free smartphone training tool that includes a collection of…"	Feb 03 2020
Army Ten-Miler	"RT @USMuslimSoldier: #SaturdayMotivation
I’ve lost 5 pounds, upped my push-up game for the new @USArmy #acft AND ran @ArmyTenMilerATM 🇺🇸

W…"	Feb 03 2020
Cathrine Schmid	JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT	Feb 03 2020
GEN James C. McConville	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
Martin Alexander	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 03 2020
1st Theater Sustainment Command	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
MARINE RADIO	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
Ginger Swift	RT @SchmidCathrine: JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT	Feb 03 2020
SSG Moon Moon	RT @SchmidCathrine: JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT	Feb 03 2020
Chinn Wang	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 03 2020
2LT Floridaman-McShortshorts	@stillMurphee Make that PT plan interesting, they said. #ACFT	Feb 03 2020
Read Kraus	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
Modern War Institute	A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at th… https://t.co/wt5AoZ7R8j	Feb 03 2020
Kyle Eustis	@TulsiGabbard Running is the worst part about the PT.... however the ACFT is about to ruin some lives. More people… https://t.co/bzKRu45jEA	Feb 03 2020
Cheryl Thomas	RT @OKGuard: #ICYMI: The OKGuard Show podcast jumped into the new year by discussing how the #OKGuard is implementing the Army Combat Fitne…	Feb 03 2020
Sam🦋	So motivated to get my upper body stronger. I need to pick up these heavy ass legs during the ACFT 👏🏼	Feb 03 2020
Kaya72	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Michael Crespo	"RT @12_engineers: SGM Stollings from 11th TTSB, @forthood scored a perfect 600 on the #ACFT. Great job brother. 

@TrainingFor600 @usasmacl…"	Feb 03 2020
Michael Crespo	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
IEMBot ZLA	Urgent pilot report at 1740Z: SBA UUA /OV RZS/TM 1740/FL070/TP SR22/RM STRON DDFS. ACFT UNABLE TO MAINTAIN ALT. COR MSG TYPE. ZLA CWSU	Feb 03 2020
7thInfantryDivision	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 03 2020
Barbarroja, el Aeronauta ✈️	@JorgeRocaRo @IsraeltheMann Ha escuchado campanas pero no sabe bien donde, caballero!!! Mi avión actual, tiene un p… https://t.co/NzKJa8KlXq	Feb 03 2020
yscbatis	INFO A. EXP INSTRUMENT APCH. RWY 17. START UP APPROVAL RQ FOR ALL TRAINING ACFT. TMP: 8. VIS: REDUCING TO 8 KM IN F… https://t.co/ddev8gQqXw	Feb 03 2020
Thomas Jenkins Made It to 2020	"@Sigspace ""Escape the ACFT: Join the Navy!"" https://t.co/54iWXNiLTp"	Feb 03 2020
Emotional Support Drill	Favorite song you listen to in the gym that you dont listen to anywhere else. And go. #gymmotivation #gym #ACFT	Feb 03 2020
IMISTHE”PATRIOT”BOWLBROS⭐️⭐️⭐️🇺🇸🙏	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 03 2020
Camp Santiago - Joint Training Center	Warriors conducting ACFT familiarization here in Camp Santiago Joint Training Center.  Warriors are more than welco… https://t.co/edrHCM7HwB	Feb 03 2020
“The Saint 77”	@CNNChile Tanto show, los que de  Aeronautica  no fue mas que un Procedimiento de Liberar peso de la ACFT y listo C… https://t.co/pP7vjQn3DV	Feb 03 2020
412TEC	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
USACAPOC (A)	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Richard Martinez	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
U.S. Army Reserve	"Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare:… https://t.co/0qHL51T9ha"	Feb 03 2020
މުޙައްމަދު އަޝުރަފު	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Justice	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
J.Faith	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Miguel Angel Rodriguez	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Rebecca Rodriguez	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
clockoff94	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Virtual Economy® Official Account📈	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
sebastian	@elmorron1 @JIAAC_AR fue una falla en el motor, yo estaba de turno en la TWR DIA y fue una falla en el motro, graci… https://t.co/rpCLh1VWNv	Feb 03 2020
Cody Granrud	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
yscbatis	INFO B. TMP: 12. WIND: 160/10 KTS. CLD: NSC. QNH: 1021. EXP INSTRUMENT APCH. RWY 17. START UP APPROVAL RQ FOR ALL T… https://t.co/I4VUFMYAgl	Feb 03 2020
Allen	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Patriotsfight3🇺🇸⭐⭐⭐	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Jared Hornsby	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
BrianPismo	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
Ivana Guzman	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
JOSHUA 🇺🇸	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Alex, 1st of his Name, Father of Daughters 🇺🇸	@TulsiGabbard @HOPE4NH Have you started training for the new ACFT yet?	Feb 03 2020
Mr. Love4Allhumans	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
GMlog via GeigerNT	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
SDDC CSM	The ACFT app rolls out to help Soldiers get fit, protect their data https://t.co/zmXQbEsQNy @hqSDDC @ArmyMateriel… https://t.co/JppTmTiTGM	Feb 03 2020
Tracey ⭐️⭐️⭐️ KEEP AMERICA GREAT!🇺🇸	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Modern War Institute	Who says you can't—or shouldn't—do PT in the field? https://t.co/sEnNK1QZar	Feb 03 2020
yscbatis	INFO C. EXP INSTRUMENT APCH RWY 17. RWY 17 &amp; RWY 12 FOR ARRS &amp; DEPS. TMP: 15. WIND: 150/12 KTS. START UP APPROVAL R… https://t.co/Tj9ZRCodBA	Feb 03 2020
Josh Green	RT @WarInstitute: Who says you can't—or shouldn't—do PT in the field? https://t.co/sEnNK1QZar	Feb 03 2020
Txema Món	RT @WarInstitute: Who says you can't—or shouldn't—do PT in the field? https://t.co/sEnNK1QZar	Feb 03 2020
linds	RT @SchmidCathrine: JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT	Feb 03 2020
HENRY	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 03 2020
Turner	@TheTrueJFK I’ve taken 6 total pt tests (4 apft’s, 2 acft’s) on deployment so far 😅	Feb 03 2020
絆 ALL JAPAN 🇯🇵 日本一心	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
Fort Irwin NTC	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 03 2020
