date	label	text
 2020 Mar 25 06:33:54	0	RT @Newzroom405: BREAKING NEWS: South Africa reports 155 more cases of COVID-19. Total number of confirmed cases is now at 709. #Covid19InS…
 2020 Mar 25 06:33:54	2	RT @Boatosorg: Não se trata de uma questão política, trata-se de uma questão de saúde pública #opinião https://t.co/cin2BY10Iw
 2020 Mar 25 06:33:54	2	"RT @CorbynistaTeen: The Covid-19 Crisis has shown that:

Zero-hours contracts must be banned
Homeless people can be housed
“Low-skilled” wo…"
 2020 Mar 25 06:33:54	2	RT @FiodoirMacTire: La tasa de mortalidad por Covid-19 en Madrid es del 12%, la más alta en el estado español y la más alta a nivel mundial…
 2020 Mar 25 06:33:54	1	@darrenrovell Darren the problem isn’t covid 19. It probably doesn’t rank in the top 50 of most dangerous things yo… https://t.co/dvHkgRAYzb
 2020 Mar 25 06:33:54	2	RT @Aimalkhankakar: I’ve no sympathy for this heartless couple (MariaB &amp; Tahir S). The only relieving thing to hear in thr disgusting respo…
 2020 Mar 25 06:33:54	2	RT @wartapoLitik: Gubernur J.B. Pritzker dari negara bagian Illinois di Amerika Serikat  berani memarahi Presiden Trump karena tak becus ta…
 2020 Mar 25 06:33:54	2	"RT @Febieegusfa: GIVEAWAY x Charity Project #BTSARMYLawanCovid19 

2 ALBUM BTS - untuk 2 orang pemenang 

1. Kamu merupakan ARMY
2. RT twee…"
 2020 Mar 25 06:33:54	2	"RT @zMrDevJ: Working from home? Switch off Amazon's Alexa (say lawyers)

#cybersecurity #privacy #Covid_19 #assistant #security #IoT #work…"
 2020 Mar 25 06:33:54	0	"BREAKING | Coronavirus cases in South Africa hits 709

https://t.co/80l6roWg09"
 2020 Mar 25 06:33:54	2	RT @girona_cat: 🦠🖨️Tens una impressora 3D o coneixes algú que en tingui, i vols col·laborar? Participa en el projecte https://t.co/Sf0563ad…
 2020 Mar 25 06:33:54	2	"RT @SaketGokhale: Lockdowns had already been imposed by states. 

Modi did nothing beyond announcing extension of the lockdown to all distr…"
 2020 Mar 25 06:33:54	2	RT @RyersonGeo: Ryerson health geographer rises to the COVID-19 challenge: Professor Lu Wang’s study looks at the social dynamics of corona…
 2020 Mar 25 06:33:54	1	@CITY1051 #topicalissue we can only pray for the world. Quick recovery to the covid-19 infected citizen. But a big… https://t.co/4nIr49oEud
 2020 Mar 25 06:33:54	1	"RT @ACLU: BREAKING: ICE just announced the first confirmed case of COVID-19 in a person in ICE detention.

The moment is urgent: We must dr…"
 2020 Mar 25 06:33:54	2	RT @kenyanpundit: I’d love to see a running list of things /policies governments around the world had refused to implement or support in th…
 2020 Mar 25 06:33:54	1	@mmksxm In view of the outbreak of Covid-19 and as mandated by the Govt. directive, SpiceJet has suspended all its… https://t.co/qWGKTsE0Yu
 2020 Mar 25 06:33:54	0	"RT @News24: BREAKING | Coronavirus cases in South Africa hits 709

https://t.co/xK3UDADdif https://t.co/rbVOVFwZT3"
 2020 Mar 25 06:33:54	2	RT @urstrulyMahesh: 5 #SocialDistancing యొక్క అవసరాన్ని అర్థం చేసుకుని, మీ ఇంటి లోపల లేదా బయట ఇతర వ్యక్తుల నుండి కనీసం 3 మీటర్ల దూరం ఉండేలా…
 2020 Mar 25 06:33:54	1	RT @dumplinghikari: Volunteered to extend my help as a molecular biologist in testing for COVID-19 along with friends from UPLB, UPD, etc.…
 2020 Mar 25 06:33:54	2	RT @beautifulnara: 59 Maut Selepas Paderi Beri Minum Dettol Untuk ‘Bersihkan’ COVID-19 https://t.co/nc3GXULg7B
 2020 Mar 25 06:33:54	2	RT @Bonne_de_Bod: ... the Chinese government has published a list of recommended treatments for COVID-19 including a treatment containing b…
 2020 Mar 25 06:33:54	1	@Harinderjit1 Due to the unprecedented disruptions that we are facing as a result of COVID-19, you may have faced s… https://t.co/M19HGDrAIG
 2020 Mar 25 06:33:54	2	RT @CathayPak: Chinese companies are together with Pakistan in fighting coronavirus:@HuaweiPK donated a video conference system to Ministry…
 2020 Mar 25 06:33:54	1	"RT @_AmirAsyraf_: SEMOGA COVID-19 HILANG SEBELUM 14 APRIL 

SEMOGA COVID-19 HILANG SEBELUM 14 APRIL

SEMOGA COVID-19 HILANG SEBELUM 14 APRI…"
 2020 Mar 25 06:33:54	2	"RT @AOC: Dozens of people, both workers&amp; the incarcerated, have tested positive for COVID-19 on Rikers.

Many are forcibly cramped into clo…"
 2020 Mar 25 06:33:54	0	RT @MandyWiener: BREAKING Number of Covid-19 cases in South Africa jumps to 709.
 2020 Mar 25 06:33:54	1	RT @damnit_mann: The only person who can make the cure for Covid-19 https://t.co/u5uYFgQrsS
 2020 Mar 25 06:33:54	2	RT @bbcmundo: Coronavirus: los detectives que están en una carrera por contener el covid-19 en Singapur https://t.co/ud8oHya6OW
 2020 Mar 25 06:33:54	2	"RT @redzuanNewsMPB: TERKINI : 
Lebih 95% jemaah tabligh hadir perhimpunan di Masjid Seri Petaling tampil jalani pemeriksaan jangkitan COVID…"
 2020 Mar 25 06:33:54	2	"RT @Mippcivzla: #24Mar📢¡LA ETIQUETA DEL DÍA!⏩
#VenezuelaCombateAlCovid19

Venezuela evita la propagación del COVID-19 aplanando la curva de…"
 2020 Mar 25 06:33:54	1	UK airlines and airports told not to expect industry-wide bailout https://t.co/OkYbNsssb6
 2020 Mar 25 06:33:54	2	@mjmarantz Other countries will just stop all travel between us and them. Once other countries get control over COV… https://t.co/TBq7oTAsu4
 2020 Mar 25 06:33:53	1	RT @SyazanaMI: Semalam aku ada baca short article berkenaan COVID-19. Tajuknya adalah COVID-19 in Europe : the Italian lesson. Article ini…
 2020 Mar 25 06:33:53	2	"RT @Ysanygo: Online gig tonight!

7:00 PM - Chin Detera
7:30 PM - Ysanygo
8:00 PM - Zelijah

Help us raise funds for the fight against COVI…"
 2020 Mar 25 06:33:53	2	RT @EriVietnamUnion: After 3 days of inviting donations in Vietnam, EXO-L Vietnam have raised a subscription worth 48.120.000VND for suppor…
 2020 Mar 25 06:33:53	1	#Journal8het9h #CoronavirusFrance Seize résidents d'un Ehpad de Saint-Dizier en Haute-Marne sont décédés du Covid-1… https://t.co/ysucAz2VWO
 2020 Mar 25 06:33:53	1	@nsitharaman @PMOIndia @narendramodi Government should direct banks to suspend EMIs for at least two months to help… https://t.co/kb64BgGCyb
date	label	text
 2020 Mar 25 06:34:04	1	RT @Vareador: Certero @carlos__alsina en @MasDeUno en su crítica a @salvadorilla !!! Ud es la Autoridad competente!! Coordine!! Dirija!! To…
 2020 Mar 25 06:34:04	1	RT @passantino: Breaking: A child under the age of 18 has died of coronavirus in Los Angeles, public health officials announce, in what is…
 2020 Mar 25 06:34:04	0	RT @Thomas1774Paine: Holy Shit, This Is Not The Flu: Medical Worker Describes Terrifying Lung Failure From COVID-19... Even In Young Patien…
 2020 Mar 25 06:34:04	0	"RT @ZulafandiHaris: Pengalaman saya sebagai POSITIVE COVID-19 

Virus yg melanda seluruh dunia sehingga menjadi pandemic kpd semua org. Kit…"
 2020 Mar 25 06:34:04	2	The self-proclaimed prophets &amp; men of god are missing in action. Covid-19 has exposed them as thugs, leeches &amp; agen… https://t.co/KIv9IunjqR
 2020 Mar 25 06:34:04	0	"RT @ACLU: BREAKING: ICE just announced the first confirmed case of COVID-19 in a person in ICE detention.

The moment is urgent: We must dr…"
 2020 Mar 25 06:34:04	2	@meohmyapplepie I hope they name the autism the covid-19 vaccine causes after joe biden
 2020 Mar 25 06:34:04	1	RT @PCIsurgeon: I am a cardiologist fighting covid -19 for last 4-5 days. I m pretty sure I contracted this from a false -ve tested pt who…
 2020 Mar 25 06:34:04	1	RT @ditjendikti: Beberapa hari lalu, Kemendikbud membuka Relawan Kemanusiaan untuk melawan Covid-19. Antusiasme yang didapat ternyata luar…
 2020 Mar 25 06:34:04	1	"RT @MiMimKimura: @vG2AZlCr4F3hx6Y @uprise1jimmy 日本で開発された治療薬「アビガン」がイタリアに到着。
ロンバルディア州とべネト州で試験的に、武漢肺炎にかかった患者への投薬が始まります。少しでも多くの人々が助かりますように。
htt…"
 2020 Mar 25 06:34:03	1	@Wits_SRC @staysouthpoint @WitsEFF @WitsPYA Feedback, students are allowed to stay. But essential water services ha… https://t.co/xT0Xq9TFyS
 2020 Mar 25 06:34:03	1	RT @euronews: Italy has now had more #Covid19 deaths than China, overtaking the country where the first cases were recorded to become the w…
 2020 Mar 25 06:34:03	2	Coronavirus Covid 19 : 1 857 cas sont confirmés depuis le début de l’épidémie en Auvergne-Rhône-Alpes - France 3 Au… https://t.co/us4oJKXXit
 2020 Mar 25 06:34:03	1	RT @WanmingYang: A cúpula especial dos líderes do G-20, forma de vídeoconferência, celebrará no dia 26, quinta-feira, para responder juntos…
 2020 Mar 25 06:34:03	1	RT @hirokim21: 国連事務総長がグローバル即時停戦を呼びかけ→『女性と子ども、障害をもつ人々、社会から隔絶された人々、避難民など、最も脆弱な立場に置かれた人々が、最も大きな犠牲を払っています。こうした人々がCOVID-19によって壊滅的な被害を受けるリスクも、最も高…
 2020 Mar 25 06:34:03	1	"RT @abdo_green10: COVID-19 is a hunter 😢👋✋

#الغوا_الترم_حياتنا_في_خطر"
 2020 Mar 25 06:34:03	1	RT @urstrulyMahesh: 6 Use a mask only if you have symptoms or feeling sick. Please contact the doctor or clinic if you have COVID-19 sympto…
 2020 Mar 25 06:34:03	1	RT @redzuanNewsMPB: Bukan sahaja penghidap kanser darah Leukemia, kanak kanak 2 tahun Muhammad Fateh Aqil Mohd Nazmee  juga positif Covid-1…
 2020 Mar 25 06:34:03	1	RT @muharikah: Sumbangan orang-orang kaya/syarikat kaya untuk Covid 19. https://t.co/WYfNAA5yfR
 2020 Mar 25 06:34:03	1	RT @AfiezyAzaman: [BARU DITERIMA] Sebanyak 172 kes baharu positif COVID-19 menjadikan jumlah keseluruhan meningkat kepada 1,796 kes setakat…
 2020 Mar 25 06:34:03	1	"RT @News24: BREAKING | Coronavirus cases in South Africa hits 709

https://t.co/xK3UDADdif https://t.co/rbVOVFwZT3"
 2020 Mar 25 06:34:03	1	"RT @USNavy: USNS Mercy is underway.

Check out this infographic to learn about the capabilities of #USNavy Hospital Ships, #USNSComfort and…"
 2020 Mar 25 06:34:03	1	"RT @narendramodi: My fellow citizens, 

THERE IS ABSOLUTELY NO NEED TO PANIC.

Essential commodities, medicines etc. would be available. Ce…"
 2020 Mar 25 06:34:03	1	"RT @rashtrapatibhvn: चैत्र शुक्लादि, उगादी, गुडी पड़वा, चेती चाँद, नवरेह और साजिबु चेरोबा के शुभ अवसर पर सभी देशवासियों को बधाई। 

मेरी काम…"
 2020 Mar 25 06:34:03	1	RT @Parkhyungsik69: Pagi ini #RabuAmbyar, siswa siswi diliburkan efek #Covid_19. Dan guru tetap masuk sekolah. Welcome to indonesia. #Copot…
 2020 Mar 25 06:34:03	1	"RT @JPenerangan: Langkah-langkah untuk Membantu Individu, PKS dan Syarikat Korporat yang Terjejas oleh Wabak COVID-19

Sumber: @BNM_officia…"
 2020 Mar 25 06:34:03	1	"RT @gamusofficial: ⚠️Pengesanan Kontak Covid-19⚠️

Kepada sesiapa yang menaiki KTM ETS No.9173

Tarikh: 7/3/2020
Stesen Butterworth, Penang…"
 2020 Mar 25 06:34:03	0	"RT @ACLU: BREAKING: ICE just announced the first confirmed case of COVID-19 in a person in ICE detention.

The moment is urgent: We must dr…"
 2020 Mar 25 06:34:02	2	"RT @_AmirAsyraf_: SEMOGA COVID-19 HILANG SEBELUM 14 APRIL 

SEMOGA COVID-19 HILANG SEBELUM 14 APRIL

SEMOGA COVID-19 HILANG SEBELUM 14 APRI…"
 2020 Mar 25 06:34:02	1	"RT @amerix: #COVID19 is a family of viruses common in human beings &amp; animals (camels, cattle, cats, bats). 

There 7 strains. 

229E - alph…"
 2020 Mar 25 06:34:02	1	"RT @Dailyschoolnews: Doctors who died while battling Covid-19.

#LetsFightCovid19 #IWillStayAtHome #COVID19 #Covid19Out. https://t.co/yjmDw…"
 2020 Mar 25 06:34:02	1	RT @SantapanMinda: Ya Allah selamatkanlah negara kami dan seluruh dunia dari Covid-19 ini.
 2020 Mar 25 06:34:02	1	RT @yvonnenobis: This is amazing  -the @royalsociety is making all its publications free during the current crisis. This will be so helpful…
 2020 Mar 25 06:34:02	0	RT @Itweetvsk: IMAGINE GETTIN RID OF COVID-19 &amp; THEN THE CHINESE RELEASE COVID-19 S  PLUS 😳😭😭
 2020 Mar 25 06:34:02	0	RT @ElMasPatan: Tercera guerra mundial, pandemia por COVID-19, terremoto en Rusia, posible #Tsunami para Chile, la NASA alertando de un pos…
 2020 Mar 25 06:34:02	1	RT @JimPethokoukis: The option I like: We don't sacrifice America's grandparents. We prepare the economy for a big pause and then a big res…
 2020 Mar 25 06:34:02	1	RT @afchine_alavi: Les bilan des décès en Iran dépasse 10900 personnes selon les informations provenant de sources de l'OMPI le régime pour…
 2020 Mar 25 06:34:02	1	"RT @RobStokesMP: We want to ensure our communities have access to essential goods during the COVID-19 pandemic.

✅ Supermarkets can now tra…"
 2020 Mar 25 06:34:02	1	RT @muharikah: Sumbangan orang-orang kaya/syarikat kaya untuk Covid 19. https://t.co/WYfNAA5yfR
 2020 Mar 25 06:34:02	2	In the fight against Covid-19, these bright, young Pakistanis are coming together and improvising https://t.co/zSP5V9w2co
 2020 Mar 25 06:34:02	1	"RT @ThaiPBS: #อัปเดต ยอดผู้ป่วยติดเชื้อ #COVID19 ทั่วโลกวันนี้ (ข้อมูล ณ 25 มี.ค. 63 เวลา 12.00 น.)

📌 สถานการณ์ทั่วโลก
▪️ อนามัยโลกเตือน ส…"
 2020 Mar 25 06:34:02	1	RT @malikofori: an entire city in Morocco climbed to the roof of their homes while in lockdown to recite the Quran and pray to God to save…
 2020 Mar 25 06:34:02	1	RT @cee66k: พรก.ฉุกเฉินวันนี้ ชัดเจนเลยค่ะว่าตลอดมารัฐบาลไม่ได้พยายามสู้กับ COVID-19 เลย ตั้งใจจะสู้แต่กับประชาชนเท่านั้น
 2020 Mar 25 06:34:02	1	"RT @redzuanNewsMPB: TERKINI : 
Lebih 95% jemaah tabligh hadir perhimpunan di Masjid Seri Petaling tampil jalani pemeriksaan jangkitan COVID…"
 2020 Mar 25 06:34:02	1	RT @SarasolaKike: Quiero compartir con vosotros las buenas noticias que le acabo de dar a mis roomies. #Covid_19 https://t.co/sVHWBvecNN
 2020 Mar 25 06:34:02	1	RT @Fantoons: Socialdistancepheres @rushtheband #staythefuckhome #rush #Covid_19 #goodmusic #greatmusic https://t.co/zQ7Q80RhoM
 2020 Mar 25 06:34:02	0	"RT @trtworld: As 1.3 billion Indians enter a 21-day lockdown to stop Covid-19 spread, here are other updates:

- Thailand records 107 new c…"
 2020 Mar 25 06:34:02	1	RT @NadavEyalDesk: חוקרים סיניים: בדיקה עם קבוצת ביקורת שקיבלה פלסבו מעלה שכלורוקווין, שהומלצה בידי טראמפ ונמכרת כבר אוף לייבל בניו יורק, ל…
 2020 Mar 25 06:34:02	1	RT @PCIsurgeon: I am a cardiologist fighting covid -19 for last 4-5 days. I m pretty sure I contracted this from a false -ve tested pt who…
 2020 Mar 25 06:34:02	1	RT @asumsico: 16/03 Walikota Prabumulih: Tidak akan saya liburkan, kalau diliburkan Corona hilang, besok saya liburkan....Prabumulih aman…
 2020 Mar 25 06:34:02	1	"RT @abdo_green10: COVID-19 

#الغوا_الترم_حياتنا_في_خطر"
 2020 Mar 25 06:34:02	1	"RT @_Adadioramma: Nigeria has less than 500 ventilators for 200 million pple.

Now that Abba Kyari &amp; some of our elites are exposed to the…"
 2020 Mar 25 06:34:02	1	"RT @KKMPutrajaya: Kerajaan menjangkakan kes-kes baharu akan terus dicatatkan dalam masa yang terdekat. 

Oleh itu, KKM telah melakukan pers…"
 2020 Mar 25 06:34:02	0	"RT @narendramodi: We are marking these festivals at a time when our nation is battling the COVID-19 menace. 

The celebrations will not be…"
 2020 Mar 25 06:34:02	1	"RT @redzuanNewsMPB: PENGUMUMAN PENTING!

Penumpang ETS No 9173, Butterworth- KL Sentral pada 7 Mac diminta buat saringan kesihatan  jika te…"
 2020 Mar 25 06:34:02	0	"RT @DrAhmadSamsuri: Kenyataan Media
Menteri Besar Terengganu Darul Iman

COVID-19 : Kerajaan Negeri Umum Pakej Rangsangan Terengganu Cakna…"
 2020 Mar 25 06:34:02	2	"Allah mun tuba ka yafe mana!
Allah ka amsa addu'o'in mu. Allah ya baka lfy, wadanda suke fama da jinyar Covid 19, A… https://t.co/aO3NNnAR4A"
 2020 Mar 25 06:34:02	1	RT @Iyervval: I argue today that Modi shows a repetitive pattern of not learning from past mistakes nor course correcting. The #COVID2019 #…
 2020 Mar 25 06:34:02	1	RT @ImtiazMadmood: Daughter in law of Ayatollah Khamenei died of Covid-19.
 2020 Mar 25 06:34:02	1	RT @magmoraga: Los diputados oficialistas y sus aliados rechazaron que no se cortaran durante tres meses los servicios de agua, luz e Inter…
 2020 Mar 25 06:34:02	2	FDA approves first coronavirus treatment: Blood plasma from recovered COVID-19 patients will be given to newly infe… https://t.co/i3tPBG712M
 2020 Mar 25 06:34:02	2	Covid-19: India revises down death toll to 9, reports 562 cases https://t.co/5OmoveHqFq
 2020 Mar 25 06:34:02	1	RT @tki_ojo: 'Hernández said that colleagues in the health service were “giving it everything they’ve got – and sometimes putting their liv…
 2020 Mar 25 06:34:02	1	STORRS, Conn. (AP) — All but one of Anna Makurat's teammates headed home after the NCAA canceled this year's postse… https://t.co/w1MmYT5ZxR
 2020 Mar 25 06:34:02	1	RT @infobdg: Beberapa Mall di Bandung yang tutup sementara dalam rangka mendukung program pemerintah dan untuk melindungi masyarakat dari C…
 2020 Mar 25 06:34:02	1	"RT @KKMPutrajaya: Kerajaan menjangkakan kes-kes baharu akan terus dicatatkan dalam masa yang terdekat. 

Oleh itu, KKM telah melakukan pers…"
 2020 Mar 25 06:34:01	1	"RT @redzuanNewsMPB: TERKINI : 
Lebih 95% jemaah tabligh hadir perhimpunan di Masjid Seri Petaling tampil jalani pemeriksaan jangkitan COVID…"
 2020 Mar 25 06:34:01	1	RT @SeanHayes: Hey, guys. It’s a crazy time right now.  But please consider giving to this amazing fundraiser to help feed healthcare worke…
 2020 Mar 25 06:34:01	1	RT @SantapanMinda: Ya Allah selamatkanlah negara kami dan seluruh dunia dari Covid-19 ini.
 2020 Mar 25 06:34:01	1	RT @isanseba: Para tapar su negligencia e incapacidad, el Gobierno recurre a la CENSURA. Si no plantamos cara, se cargan la democracia. ¡ @…
 2020 Mar 25 06:34:01	1	RT @CNN: About 40 people who attended a farewell party in Connecticut in early March were exposed to Covid-19 after a partygoer was confirm…
 2020 Mar 25 06:34:01	1	RT @terrychristian: I know now is not the right time to ask this , But how many of you will be blaming the excessive number of deaths we ma…
 2020 Mar 25 06:34:01	1	RT @JamesSangma1: COVID-19 is the biggest challenge facing humanity today and I want to do my bit,  however small it may be,  towards our f…
 2020 Mar 25 06:34:01	0	RT @OccuWorld: Trump calls for lifting COVID-19 restrictions by Easter https://t.co/hbslz8TMjf
 2020 Mar 25 06:34:01	1	RT @GaryMiles_DN: BREAKING: Michigan's largest healthcare system nears capacity, limitations, with 635 COVID19 patients. https://t.co/WYXdn…
 2020 Mar 25 06:34:01	1	RT @CathayPak: Chinese companies are together with Pakistan in fighting coronavirus:@HuaweiPK donated a video conference system to Ministry…
 2020 Mar 25 06:34:01	1	"RT @redzuanNewsMPB: PENGUMUMAN PENTING!

Penumpang ETS No 9173, Butterworth- KL Sentral pada 7 Mac diminta buat saringan kesihatan  jika te…"
 2020 Mar 25 06:34:01	1	RT @waaalimatulurus: Nah, bersin bukanlah simptom covid-19, jadinya AKU BERSIN SEBAB RESDUNG. TAK PAYAH LA BILA AKU BERSIN MULA PANDANG LAI…
 2020 Mar 25 06:34:01	0	"RT @KKRiders: Dada offers #EdenGardens to the government for COVID-19 Quarantine if needed 🏥

""Certain things are beyond anybody's control.…"
 2020 Mar 25 06:34:01	1	"RT @USNavy: USNS Mercy is underway.

Check out this infographic to learn about the capabilities of #USNavy Hospital Ships, #USNSComfort and…"
 2020 Mar 25 06:34:01	2	Returning New Zealanders will be tested for Covid-19 https://t.co/geMgCYU4B9 https://t.co/nxCJTUqaTV
 2020 Mar 25 06:34:01	1	@Ajarncom @KristoferA and thoses same people that went crazy when the Thai health monster said Farang are dirty Cov… https://t.co/cy3nM8hzHD
 2020 Mar 25 06:34:01	1	RT @muharikah: Sumbangan orang-orang kaya/syarikat kaya untuk Covid 19. https://t.co/WYfNAA5yfR
 2020 Mar 25 06:34:01	1	RT @beautifulnara: 59 Maut Selepas Paderi Beri Minum Dettol Untuk ‘Bersihkan’ COVID-19 https://t.co/nc3GXULg7B
 2020 Mar 25 06:34:01	2	@MichaelBender @KaitlinMcKinnon That gif is the worst for spreading COVID-19.
 2020 Mar 25 06:34:01	1	RT @Indo_Gunner: Selamat pagi, sudah berjemur hari ini, sinar matahari bermanfaat untuk meningkatkan anti body tubuh kita dari virus COVID-…
 2020 Mar 25 06:34:01	2	Here’s What Could Happen If Doctors Get COVID-19 https://t.co/JieMQFeoNa via @healthline
 2020 Mar 25 06:34:01	1	"RT @RepMattGaetz: Chinese corporations operating in America must not be eligible for the upcoming trillion-dollar bailout, now or ever.

Ev…"
 2020 Mar 25 06:34:01	2	"""Act as if you have Covid-19""
This will save lives. https://t.co/85jSMFpGJs"
 2020 Mar 25 06:34:01	1	RT @michael_rowe: Thank you to @bendotellis for putting together this #InBeta project on the move to online learning currently facing physi…
 2020 Mar 25 06:34:01	1	RT @gmanews: COVID-19 relief efforts: City of Dreams Manila donates P50M worth of food packs for the most vulnerable https://t.co/wExmZRb9x3
 2020 Mar 25 06:34:01	1	"RT @MarinaRojano: COVID-19 Testing sites for Inland Empire residents only... 

Riverside  
7140 Indiana Ave. 
951.358.6000

Corona 
2813 S.…"
 2020 Mar 25 06:34:01	1	"RT @lone_beetle: Keanu Reeves da positivo al COVID-19....
Ponen en cuarentena al coronavirus.😂😂😂 https://t.co/sg6AvwcWkL"
 2020 Mar 25 06:34:01	2	Union Says UC Davis Medical Center ER Nurse Tested Positive For COVID-19 https://t.co/NvITB4TWY0 https://t.co/cp7ZIknibc
 2020 Mar 25 06:34:01	1	RT @beautifulnara: 59 Maut Selepas Paderi Beri Minum Dettol Untuk ‘Bersihkan’ COVID-19 https://t.co/nc3GXULg7B
 2020 Mar 25 06:34:01	1	RT @Venemergencia: Si tienes síntomas del #coronavirus #quedateencasa y entra a https://t.co/jbMglvygL5 y haz la prueba digital #Telsalud C…
 2020 Mar 25 06:34:01	1	RT @MissingKids: Due to school closings as a result of COVID-19, children will potentially have an increased online presence and/or be in a…
 2020 Mar 25 06:34:01	1	तेलंगाना के शीर्ष पुलिस अधिकारी, जिन्हें अपने संक्रमित बेटे के साथ लॉकडाउन का उल्लंघन करने के लिए बुक किया गया था,… https://t.co/aMXPi3LY4G
 2020 Mar 25 06:34:01	1	"RT @AmitShah: ఉగాది నాడు ఆంధ్రప్రదేశ్ &amp; తెలంగాణాలోని నా సోదర మరియు సోదరీమణులకు హృదయపూర్వక శుభాకాంక్షలు.

 ఈ నూతన సంవత్సరంలో మనమందరం ఇంటిలో…"
 2020 Mar 25 06:34:00	1	RT @seebsouq: Your daily #Borisjohnson update so you don't need to listen to the real thing. #Covid_19 #Corona #Coronacrisis #StopHoarding…
date	label	text
 2020 Mar 25 06:34:12	2	RT @beautifulnara: 59 Maut Selepas Paderi Beri Minum Dettol Untuk ‘Bersihkan’ COVID-19 https://t.co/nc3GXULg7B
 2020 Mar 25 06:34:12	1	"RT @ARfrom1947: Amazon CEO Jeff Bezos, the world’s first centibillionaire, is asking for donations to provide basic support to ""His 800,000…"
 2020 Mar 25 06:34:12	2	You can do a quick self-check on the app/website to see if you need to be tested for COVID-19 in BC https://t.co/wHYY6CzUgU
 2020 Mar 25 06:34:12	0	RT @albarakacomtr: Salgından etkilenen müşterilerimizi destekliyoruz! Albaraka Türk olarak Covid-19 salgınına karşı sürdürülen toplumsal mü…
 2020 Mar 25 06:34:12	0	RT @bernamadotcom: Postponement of loan repayment, restructuring of credit card balance and business loans as a result of #COVID-19 involve…
 2020 Mar 25 06:34:12	2	RT @bongtao: ศึกษาประกัน COVID-19 มาหลายวัน พบว่าแพคเกจที่ practical กับมนุษย์เงินเดือนอย่างเรา คือแพคเกจ Hybrid ของเมืองไทยประกันชีวิต คุ้…
 2020 Mar 25 06:34:12	2	"RT @xtweetsper90: On COVID-19, FFA’s eventual decision on the A-League season, and leverage, for @ESPNAusNZ 

https://t.co/7wS8LtQyYd"
 2020 Mar 25 06:34:12	2	RT @suthichai: WHO เตือน Covid-19 กำลังแพร่ใน “ระดับเร่ง” (Accelerating)!
 2020 Mar 25 06:34:11	2	RT @beautifulnara: 59 Maut Selepas Paderi Beri Minum Dettol Untuk ‘Bersihkan’ COVID-19 https://t.co/nc3GXULg7B
 2020 Mar 25 06:34:11	0	RT @KiwiEV: In Italy today, a priest decided to live-stream a mass due to COVID-19. Unfortunately he activated the video filters by mistake…
 2020 Mar 25 06:34:11	0	"RT @KangSantabrata: Indonesia vs Rest of The World (1 of 6)

Grafik Kasus Covid-19 dinormalisasi ketika jumlah kasus &gt;100. Untuk Indonesia…"
 2020 Mar 25 06:34:11	2	RT @benjaminbland: Worrying reporting about Indonesia's Covid-19 struggle: “We have lost control, it has already spread everywhere,” Ascoba…
 2020 Mar 25 06:34:11	2	إذا كان عمرك ٦٠ عاما فما فوق، أو كنت مصابا بأمراض مزمنة كأمراض القلب أو الجهاز التنفسي أو بمرض السكري، تجنب الأماكن… https://t.co/LCAOxrgkl9
 2020 Mar 25 06:34:11	2	RT @mynameisfrex: maybe if i develop feelings for covid-19 it will leave
 2020 Mar 25 06:34:11	0	RT @Azfarovski: Remember when the rest of the world was worrying about Covid-19, some people in our country went “WOHOO HARGA FLIGHT TICKET…
 2020 Mar 25 06:34:11	2	@AmitShah @PawanKalyan Sir please see my pinned post about covid-19 in villages, they not understanding and going for cock fight.
 2020 Mar 25 06:34:11	2	RT @go4avinash: @vinodjose As of now, all testing done by the government labs is free of cost. COVID-19 tests have two phase 1st test &amp; 2nd…
 2020 Mar 25 06:34:11	1	RT @redzuanNewsMPB: Bukan sahaja penghidap kanser darah Leukemia, kanak kanak 2 tahun Muhammad Fateh Aqil Mohd Nazmee  juga positif Covid-1…
 2020 Mar 25 06:34:11	1	RT @markessien: https://t.co/f8xVHQqGZs has partnered with 10 hotels across the country to provide self-isolation centers. If you are worri…
 2020 Mar 25 06:34:11	2	"RT @UnitedNationsRU: Ситуация с COVID-19 в мире на 24 марта.
Подтверждено 375 498 случаев в 195 cтранах и территориях, умерло 16 362 челове…"
 2020 Mar 25 06:34:11	1	RT @MJsusRz: @clarincom Porno gratis??que asco son!!la gente se va a salvar viendo porno!más pervertidos y violines van a salir d esto!!así…
 2020 Mar 25 06:34:11	0	"RT @redzuanNewsMPB: Gugurnya  barisan depan (frontliner) ketika jalan tugas Op Covid-19 😢

Koperal Mohd Masri Maguni, 58 meninggal dunia se…"
 2020 Mar 25 06:34:11	1	"RT @PennyMidasRollo: #Coronavirus #Covid_19 #supermarkets #gloves #trolleys
Thread."
 2020 Mar 25 06:34:11	0	RT @IvisonJ: John Ivison: Liberals can't help being opportunistic with their COVID-19 aid bill https://t.co/KsQRpmMtsn via @nationalpost
 2020 Mar 25 06:34:11	2	"RT @bonniekatewolf: My job offer was rescinded due to COVID-19. I'm now out of work.

I am an illustrator and visual/brand designer based i…"
 2020 Mar 25 06:34:11	1	RT @muftimenk: Practise good hygiene &amp; social distancing. Do what’s right in this current climate. Numbers are rising. Governments are taki…
 2020 Mar 25 06:34:11	0	RT @SantapanMinda: Ya Allah selamatkanlah negara kami dan seluruh dunia dari Covid-19 ini.
